RecipeName	BelongSchool	DesignLevel	RecipeExplain	RecipeID	RecipeLevel	Type	IsSystemRecipe	IsEquipmentRecipe	SkillRecipeType	SkillType	SkillID	SkillLevel	PrepareFramesAdd	PrepareFramesPercent	CoolDownAdd1	CoolDownAdd2	CoolDownAdd3	MinRadiusAdd	MaxRadiusAdd	CostLifeAddPercent	CostManaAddPercent	CostRageAdd	CostEnergyAdd	CostStaminaAdd	CostTrainAdd	DamageAddPercent	ScriptFile
《达摩武诀·锻骨诀》注解残页	少林	1	减少消耗	248	1	0					257										-205						
《达摩武诀·锻骨诀》注解断篇	少林	2	减少消耗	249	1	0					257										-205						
《达摩武诀·锻骨诀》注解绝章	少林	3	减少消耗	250	1	0					257										-205						
《达摩武诀·锻骨诀》人偶图残页	少林	1	增加效果	251	1	0					257																少林\秘笈\少林_锻骨诀_增加内功免疫.lua
《达摩武诀·锻骨诀》人偶图断篇	少林	2	增加效果	252	1	0					257																少林\秘笈\少林_锻骨诀_增加跑速.lua
《达摩武诀·锻骨诀》人偶图绝章	少林	3	增加效果	253	1	0					257																少林/秘笈/少林_锻骨诀_加回血.lua
《罗汉棍法·横扫六合》注解残页	少林	1	减少消耗	254	1	0			235		235										-102						
《罗汉棍法·横扫六合》注解断篇	少林	2	减少消耗	255	1	0			235		235										-154						
《罗汉棍法·横扫六合》注解绝章	少林	3	减少消耗	256	1	0			235		235										-205						
《罗汉棍法·横扫六合》手抄残页	少林	1	增加持续时间	257	1	0			235		235																少林\秘笈\少林_横扫六合_增加持续时间1级.lua
《罗汉棍法·横扫六合》气血图残页	少林	1	增加目标	258	1	0			235		235																秘笈\增加目标1级.lua
《罗汉棍法·横扫六合》参悟残页	少林	1	增加伤害	259	1	0			235		235															512	
《罗汉棍法·横扫六合》注释残页	少林	1	增加威胁	260	1	0			235		235																秘笈\增加威胁10分.lua
《罗汉棍法·横扫六合》注释断篇	少林	2	增加威胁	261	1	0			235		235																秘笈\增加威胁15分.lua
《罗汉棍法·横扫六合》注释绝章	少林	3	增加威胁	262	1	0			235		235				0												
《罗汉棍法·普渡四方》穴位图残页	少林	1	减少调息时间	263	1	0					232				-4												
《罗汉棍法·普渡四方》穴位图断篇	少林	2	减少调息时间	264	1	0					232				-4												
《罗汉棍法·普渡四方》详解残页	少林	1	增加命中	265	1	0			232		232																秘笈\增加命中1分.lua
《罗汉棍法·普渡四方》详解断篇	少林	2	增加命中	266	1	0			232		232																秘笈\增加命中2分.lua
《罗汉棍法·普渡四方》详解绝章	少林	3	增加命中	267	1	0			232		232																秘笈\增加命中2分.lua
《罗汉棍法·普渡四方》参悟残页	少林	1	增加伤害	268	1	0			232		232															31	
《罗汉棍法·普渡四方》参悟断篇	少林	2	增加伤害	269	1	0			232		232															41	
《罗汉棍法·普渡四方》参悟绝章	少林	3	增加伤害	270	1	0			232		232															51	
《罗汉棍法·普渡四方》人偶图残页	少林	1	增加效果	271	1	0					1																少林\秘笈\少林_普度四方_增加Debuff.lua
《达摩武诀·清音诀》注解残页	少林	1	减少消耗	272	1	0					254										-102						
《达摩武诀·清音诀》注解断篇	少林	2	减少消耗	273	1	0					254										-154						
《达摩武诀·清音诀》注解绝章	少林	3	减少消耗	274	1	0					254										-205						
《达摩武诀·清音诀》真传残页	少林	1	增加技能距离	275	1	0					254								128								
《达摩武诀·清音诀》真传断篇	少林	2	增加技能距离	276	1	0					254								128								
《达摩武诀·清音诀》真传绝章	少林	3	增加技能距离	277	1	0					254								128								
《达摩武诀·清音诀》人偶图残页	少林	1	增加效果	278	1	0					254																少林\秘笈\少林_清音诀_增加驱散.lua
《达摩武诀·清音诀》人偶图断篇	少林	2	增加效果	279	1	0					254																少林\秘笈\少林_清音诀_增加驱散减速.lua
《达摩武诀·清音诀》人偶图绝章	少林	3	增加效果	280	1	0					254																万花\秘笈\万花_清风垂露_增加Hot.lua
《龙爪功·守缺式》秘诀绝章	少林	2	增加会心	281	1	0			2572		2572																秘笈\增加会心4分.lua
《龙爪功·守缺式》注解绝章	少林	2	减少消耗	282	1	0			2572		2572										-154						
《龙爪功·守缺式》注解残页	少林	1	减少消耗	283	1	0			2572		2572										-102						
《龙爪功·守缺式》注解断篇	少林	2	减少消耗	284	1	0			2572		2572										-154						
《龙爪功·守缺式》秘诀残页	少林	1	增加会心	285	1	0			2572		2572																秘笈\增加会心2分.lua
《龙爪功·守缺式》秘诀断篇	少林	2	增加会心	286	1	0			2572		2572																秘笈\增加会心3分.lua
《龙爪功·守缺式》参悟残页	少林	1	增加伤害	287	1	0			2572		2572										0					31	
《龙爪功·守缺式》参悟断篇	少林	2	增加伤害	288	1	0			2572		2572															41	
《龙爪功·守缺式》参悟绝章	少林	3	增加伤害	289	1	0			2572		2572															51	
《罗汉棍法·韦陀献杵》秘诀残页	少林	1	增加会心	290	1	0			233		233																秘笈\增加会心2分.lua
《罗汉棍法·韦陀献杵》秘诀断篇	少林	2	增加会心	291	1	0			233		233																秘笈\增加会心3分.lua
《罗汉棍法·韦陀献杵》秘诀绝章	少林	3	增加会心	292	1	0			233		233																秘笈\增加会心4分.lua
《罗汉棍法·韦陀献杵》详解残页	少林	1	增加命中	293	1	0			233		233																秘笈\增加命中1分.lua
《罗汉棍法·韦陀献杵》详解断篇	少林	2	增加命中	294	1	0			233		233																秘笈\增加命中2分.lua
《罗汉棍法·韦陀献杵》参悟残页	少林	1	增加伤害	295	1	0			233		233															31	
《罗汉棍法·韦陀献杵》参悟断篇	少林	2	增加伤害	296	1	0			233		233															41	
《罗汉棍法·韦陀献杵》参悟绝章	少林	3	增加伤害	297	1	0			233		233															51	
《罗汉棍法·韦陀献杵》人偶图残页	少林	1	增加效果	298	1	0			233		233																少林\秘笈\少林_韦陀献杵_增加反击点.lua
《达摩武诀·无相诀》穴位图残页	少林	1	减少调息时间	299	1	0			261		261				-160												
《达摩武诀·无相诀》穴位图断篇	少林	2	减少调息时间	300	1	0			261		261				-320												
《达摩武诀·无相诀》人偶图断篇	少林	2	减少调息时间	301	1	0			261		261				0												
《达摩武诀·无相诀》注解残页	少林	1	减少消耗	302	1	0			261		261										-205						
《达摩武诀·无相诀》注解断篇	少林	2	减少消耗	303	1	0			261		261										-256						
《达摩武诀·无相诀》注解绝章	少林	3	减少消耗	304	1	0			261		261										-307						
《达摩武诀·无相诀》人偶图残页	少林	1	增加效果	305	1	0			261		261																少林\秘笈\少林_无相诀_加防御.lua
《达摩武诀·无相诀》手抄残页	少林	2	增加效果	306	1	0			261		261																少林\秘笈\少林_无相诀_增加回血.lua
《达摩武诀·无相诀》手抄断篇	少林	3	增加效果	307	1	0			261		261																少林\秘笈\少林_无相诀_增加回内.lua
《袈裟伏魔功·五蕴皆空》穴位图残页	少林	1	减少调息时间	308	1	0					249				-32												
《袈裟伏魔功·五蕴皆空》穴位图断篇	少林	2	减少调息时间	309	1	0					249				-32												
《袈裟伏魔功·五蕴皆空》穴位图绝章	少林	3	减少调息时间	310	1	0					249				-32												
《袈裟伏魔功·五蕴皆空》注解残页	少林	1	减少消耗	311	1	0					249										-154						
《袈裟伏魔功·五蕴皆空》注解断篇	少林	2	减少消耗	312	1	0					249										-205						
《袈裟伏魔功·五蕴皆空》真传残页	少林	1	增加技能距离	313	1	0					249								64								
《袈裟伏魔功·五蕴皆空》真传断篇	少林	2	增加技能距离	314	1	0					249								64								
《袈裟伏魔功·五蕴皆空》真传绝章	少林	3	增加技能距离	315	1	0					249								64								
《袈裟伏魔功·五蕴皆空》人偶图残页	少林	1	增加效果	316	1	0			249		249																少林\秘笈\少林_五蕴皆空_命中后回复一个反击点.lua
《袈裟伏魔功·袖纳乾坤》穴位图残页	少林	1	增加威胁	317	1	0					248				-80												
《袈裟伏魔功·袖纳乾坤》穴位图断篇	少林	2	增加威胁	318	1	0					248				-160												
《袈裟伏魔功·袖纳乾坤》注解残页	少林	1	减少消耗	319	1	0					248										-102						
《袈裟伏魔功·袖纳乾坤》注解断篇	少林	2	减少消耗	320	1	0					248										-154						
《袈裟伏魔功·袖纳乾坤》注解绝章	少林	3	减少消耗	321	1	0					248										-205						
《袈裟伏魔功·袖纳乾坤》人偶图残页	少林	1	增加持续时间	322	1	0					248																少林\秘笈\少林_袖纳乾坤_增加时间效果1级.lua
《袈裟伏魔功·袖纳乾坤》人偶图断篇	少林	2	增加持续时间	323	1	0					248																少林\秘笈\少林_袖纳乾坤_增加时间效果1级.lua
《袈裟伏魔功·袖纳乾坤》注释残页	少林	1	增加效果	324	1	0					248																少林\秘笈\少林_袖纳乾坤_增加效果1级.lua
《袈裟伏魔功·袖纳乾坤》注释断篇	少林	2	增加效果	325	1	0					248																少林\秘笈\少林_袖纳乾坤_增加效果2级.lua
《奔雷枪术·穿》穴位图残页	天策	1	减少调息时间	326	1	0					1	0			-8												
《奔雷枪术·穿》穴位图断篇	天策	2	减少调息时间	327	1	0					1	0			-8												
《奔雷枪术·穿》木刻残页	天策	1	增加技能角度	328	1	0					1	0							0								秘笈\增加AOE有效范围1尺.lua
《奔雷枪术·穿》木刻断篇	天策	2	增加技能角度	329	1	0					1	0							0								秘笈\增加AOE有效范围1尺.lua
《奔雷枪术·穿》真传残页	天策	1	增加技能距离	330	1	0					1	0							64								
《奔雷枪术·穿》气血图残页	天策	1	增加目标	331	1	0					1	0															秘笈\增加目标1级.lua
《奔雷枪术·穿》气血图断篇	天策	2	增加目标	332	1	0					1	0															秘笈\增加目标2级.lua
《羽林枪法·穿云》穴位图残页	天策	1	减少调息时间	333	1	0					400				-8												
《羽林枪法·穿云》秘诀残页	天策	1	增加会心	334	1	0			400		400																秘笈\增加会心2分.lua
《羽林枪法·穿云》秘诀断篇	天策	2	增加会心	335	1	0			400		400																秘笈\增加会心3分.lua
《羽林枪法·穿云》详解残页	天策	1	增加命中	336	1	0			400		400																秘笈\增加命中1分.lua
《羽林枪法·穿云》详解断篇	天策	2	增加命中	337	1	0			400		400																秘笈\增加命中2分.lua
《羽林枪法·穿云》参悟残页	天策	1	增加伤害	338	1	0			400		400															31	
《羽林枪法·穿云》参悟断篇	天策	2	增加伤害	339	1	0			400		400															41	
《游龙骑法·断魂刺》穴位图残页	天策	1	减少调息时间	340	1	0			428		428				-16												
《游龙骑法·断魂刺》穴位图断篇	天策	2	减少调息时间	341	1	0			428		428				-16												
《游龙骑法·断魂刺》注解残页	天策	1	减少消耗	342	1	0			428		428										-154						
《游龙骑法·断魂刺》注解断篇	天策	2	减少消耗	343	1	0			428		428										-205						
《游龙骑法·断魂刺》真传残页	天策	1	增加技能距离	344	1	0			428		428								128								
《游龙骑法·断魂刺》参悟残页	天策	1	增加伤害	345	1	0			428		428															31	
《游龙骑法·断魂刺》参悟断篇	天策	2	增加伤害	346	1	0			428		428															41	
《虎牙令·疾如风》穴位图残页	天策	1	减少调息时间	347	1	0					412				-320												
《虎牙令·疾如风》穴位图断篇	天策	2	减少调息时间	348	1	0					412				-320												
《虎牙令·疾如风》注解绝章	天策	3	减少调息时间	349	1	0					412				0						-307						
《虎牙令·疾如风》注解残页	天策	1	减少消耗	350	1	0					412										-205						
《虎牙令·疾如风》注解断篇	天策	2	减少消耗	351	1	0					412										-307						
《虎牙令·疾如风》人偶图绝章	天策	3	增加效果	352	1	0					412																天策\秘笈\天策_疾如风_增加效果3.lua
《虎牙令·疾如风》人偶图残页	天策	1	增加效果	353	1	0					1																天策\秘笈\天策_疾如风_增加效果1级.lua
《虎牙令·疾如风》人偶图断篇	天策	2	增加效果	354	1	0					412																天策\秘笈\天策_疾如风_增加效果2级.lua
《羽林枪法·龙牙》秘诀绝章	天策	1	增加会心	355	1	0			415		415																秘笈\增加会心4分.lua
《羽林枪法·龙牙》参悟绝章	天策	2	减少调息时间	356	1	0			415		415															51	
《羽林枪法·龙牙》秘诀残页	天策	1	增加会心	357	1	0			415		415																秘笈\增加会心2分.lua
《羽林枪法·龙牙》秘诀断篇	天策	2	增加会心	358	1	0			415		415																秘笈\增加会心3分.lua
《羽林枪法·龙牙》详解残页	天策	1	增加命中	359	1	0			415		415																秘笈\增加命中1分.lua
《羽林枪法·龙牙》详解断篇	天策	2	增加命中	360	1	0			415		415																秘笈\增加命中2分.lua
《羽林枪法·龙牙》参悟残页	天策	1	增加伤害	361	1	0			415		415															31	
《羽林枪法·龙牙》参悟断篇	天策	2	增加伤害	362	1	0			415		415															41	
《奔雷枪术·灭》穴位图残页	天策	1	减少调息时间	363	1	0			423		423				-16												
《奔雷枪术·灭》注解残页	天策	1	减少消耗	364	1	0			423		423																天策\秘笈\天策_灭_减少消耗1级.lua
《奔雷枪术·灭》注解断篇	天策	2	减少消耗	365	1	0			423		423																天策\秘笈\天策_灭_减少消耗2级.lua
《奔雷枪术·灭》注解绝章	天策	3	减少消耗	366	1	0			423		423																天策\秘笈\天策_灭_减少消耗3级.lua
《奔雷枪术·灭》秘诀残页	天策	1	增加会心	367	1	0			423		423																秘笈\增加会心2分.lua
《奔雷枪术·灭》秘诀断篇	天策	2	增加会心	368	1	0			423		423																秘笈\增加会心3分.lua
《奔雷枪术·灭》参悟残页	天策	1	增加伤害	369	1	0			423		423															31	
《奔雷枪术·灭》参悟断篇	天策	2	增加伤害	370	1	0			423		423															41	
《羽林枪法·破风》穴位图残页	天策	1	减少调息时间	371	1	0			0		1				-8												
《羽林枪法·破风》穴位图断篇	天策	2	减少调息时间	372	1	0			0		1				-16												
《羽林枪法·破风》注解残页	天策	1	减少消耗	373	1	0			0		1										-102						
《羽林枪法·破风》注解断篇	天策	2	减少消耗	374	1	0			0		1										-205						
《羽林枪法·破风》手抄残页	天策	1	增加持续时间	375	1	0			0		1																天策\秘笈\天策_破风_增加持续时间.lua
《羽林枪法·破风》注释残页	天策	1	增加威胁	376	1	0			0		1																秘笈\增加威胁10分.lua
